"id","name","alliance","class_de","class_en","collectorInfo","collectorNumber","corners_0_position","corners_0_smooth","corners_0_value","corners_1_position","corners_1_smooth","corners_1_value","corners_2_position","corners_2_smooth","corners_2_value","corners_3_position","corners_3_smooth","corners_3_value","cost","effect_de","effect_en","healthMod","rarity","category_de","category_en","skus_0_default","skus_0_finish","skus_0_id","skus_0_lang","skus_1_default","skus_1_finish","skus_1_id","skus_1_lang","skus_2_default","skus_2_finish","skus_2_id","skus_2_lang","skus_3_default","skus_3_finish","skus_3_id","skus_3_lang","set_0_name","set_0_number","keywords_de_0","keywords_en_0","subjectImage","tags_0","keywords_de_1","keywords_en_1","previousEffect_clarification","previousEffect_text_en","tags_1","keywords_de_2","keywords_en_2","corners_3_qualifier","skus_2_rarity","skus_4_default","skus_4_finish","skus_4_id","skus_4_lang","corners_1_qualifier","corners_0_qualifier","corners_2_qualifier","keywords_de_3","keywords_en_3","skus_2_collectorInfo","skus_2_opGroup","skus_3_collectorInfo","skus_3_opGroup","skus_3_rarity","skus_5_default","skus_5_finish","skus_5_id","skus_5_lang","keywords_de_4","keywords_en_4","keywords_de_5"
1697981150,"Crowded Wolf Chariot","Destruction",,,"110/278 - 01 R","110",1,true,"X",2,true,"X",3,true,"8",,,,,"Kann nur auf einen Stapel von 2 [eingesetzt] werden.
Füge deinem Gegner X [durchschlagenden] Schaden zu.","Can only be [Deployed] onto a stack of 2.
X [Rend] damage to your Opponent.",,"Rare","Einheit","Unit",true,"matte","Crowded_Wolf_Chariot","en",false,"shiny","Crowded_Wolf_Chariot_Shiny","en",true,"matte","Crowded_Wolf_Chariot_De","de",false,"shiny","Crowded_Wolf_Chariot_De_Shiny","de","Champions",1,"Einsetzen","Deploy",,"Grot","Durchschlagend","Rend",,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
-185666295,"Frenzied Warboar","Destruction",,,"111/278 - 01 C","111",1,true,"X",2,true,"2",3,true,"2",,,,,"Füge deinem Gegner X [durchschlagenden] Schaden zu.","X [Rend] damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Frenzied_Warboar","en",false,"shiny","Frenzied_Warboar_Shiny","en",true,"matte","Frenzied_Warboar_De","de",false,"shiny","Frenzied_Warboar_De_Shiny","de","Champions",1,"Durchschlagend","Rend",,"Beast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023154879,"Gore-Choppa Brute","Destruction",,,"112/278 - 01 U","112",1,true,"1",2,true,"1",3,true,"3",,,,,"Füge deinem Gegner X Schaden zu. Wenn der hervorgehobene Champion mindestens 7 kostet, gilt der Schaden als [durchschlagend] .","X damage to your Opponent. If the highlighted Champion costs 7 or more, the damage is done with [Rend].",,"Uncommon","Einheit","Unit",true,"matte","Gore-Choppa_Brute","en",false,"shiny","Gore-Choppa_Brute_Shiny","en",false,"matte","Gore-Choppa_Brute_OP_2018","en",false,"shiny","Gore-Choppa_Brute_OP_2018_Shiny","en","Champions",1,"Durchschlagend","Rend","0010000000","Orruk",,,,,,,,,"Exclusive",true,"matte","Gore-Choppa_Brute_De","de",,,,,,"OP1-003 E","2018_3","OP1-003 E","2018_3","Exclusive",false,"shiny","Gore-Choppa_Brute_De_Shiny","de",,,
1805239903,"Grot Slashas","Destruction",,,"113/278 - 01 C","113",1,true,"1",2,true,"1",3,true,"X",,,,,"Füge deinem Gegner X Schaden zu. Für jede [Unterstützung] erhöht er sich um je 1.","X damage to your Opponent. Increase this by 1 per [Support].",,"Common","Einheit","Unit",true,"matte","Grot_Slashas","en",false,"shiny","Grot_Slashas_Shiny","en",true,"matte","Grot_Slashas_De","de",false,"shiny","Grot_Slashas_De_Shiny","de","Champions",1,"Unterstützung","Support",,"Grot",,,,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
-621848319,"Meat Shield Grots","Destruction",,,"114/278 - 01 C","114",1,false,"2",2,false,"2",,,,,,,,"Schaden, den du durch hervorgehobene Feinde nimmst, verringert sich um X. Für jede [Unterstützung] verringert er sich zusätzlich um je 1.
Wenn diese Karte Schaden verringert, [dreh] sie um 1 Schritt vorwärts.","Reduce damage received from highlighted enemies by X. Increase this by 1 per [Support].
When this card reduces damage, [Rotate] it 1 step forwards.",,"Common","Einheit","Unit",true,"matte","Meat_Shield_Grots","en",false,"shiny","Meat_Shield_Grots_Shiny","en",true,"matte","Meat_Shield_Grots_De","de",false,"shiny","Meat_Shield_Grots_De_Shiny","de","Champions",1,"Unterstützung","Support","11110000","Grot","Drehen","Rotate",,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
1199010156,"Orruk Scrappers","Destruction",,,"115/278 - 01 C","115",1,true,"X",2,true,"2",3,true,"X",4,true,"2",,"Füge deinem Gegner X Schaden zu. Für jede [Unterstützung] erhöht er sich um 1.","X damage to your Opponent. Increase this by 1 per [Support].",,"Common","Einheit","Unit",true,"matte","Orruk_Scrappers","en",false,"shiny","Orruk_Scrappers_Shiny","en",true,"matte","Orruk_Scrappers_De","de",false,"shiny","Orruk_Scrappers_De_Shiny","de","Champions",1,"Unterstützung","Support",,"Orruk",,,,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
1179427894,"Orruk Shield Bashers","Destruction",,,"116/278 - 01 C","116",1,true,"1",2,true,"0",3,true,"0",,,,,"Füge deinem Gegner X Schaden zu.
Schaden, den du durch hervorgehobene Feinde nimmst, verringert sich um X. Für jede [Unterstützung] verringert er sich zusätzlich um je 1.","X damage to your Opponent.
Reduce damage received from highlighted enemies by X. Increase this Unit's damage reduction by 1 per [Support].",,"Common","Einheit","Unit",true,"matte","Orruk_Shield_Bashers","en",false,"shiny","Orruk_Shield_Bashers_Shiny","en",true,"matte","Orruk_Shield_Bashers_De","de",false,"shiny","Orruk_Shield_Bashers_De_Shiny","de","Champions",1,"Unterstützung","Support","0111000000","Orruk",,,,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
1353306453,"Pouncing Wolf Rider","Destruction",,,"117/278 - 01 C","117",1,true,"X",2,true,"1",3,true,"X",4,true,"1",,"Füge deinem Gegner X Schaden zu.
Du erhältst in diesem Zug X Zusatzaktionen.","X damage to your Opponent.
Gain X additional actions this turn.",,"Common","Einheit","Unit",true,"matte","Pouncing_Wolf_Rider","en",false,"shiny","Pouncing_Wolf_Rider_Shiny","en",true,"matte","Pouncing_Wolf_Rider_De","de",false,"shiny","Pouncing_Wolf_Rider_De_Shiny","de","Champions",1,,,,"Grot",,,,,"Beast",,,,,,,,,,,,,,,,,,,,,,,,,
-1473132526,"Prowling Wolf","Destruction",,,"118/278 - 01 R","118",1,false,"3",,,,,,,,,,,"Wenn der hervorgehobene Champion eine Einheit [einsetzt] , [entferne] sie und füge deinem Gegner X Schaden zu. Dann ist diese Einheit [erschöpft] .
[Heldentat] : Füge deinem Gegner X Schaden zu. Dann ist diese Einheit [erschöpft] .","After the highlighted Champion has [Deployed] a Unit, [Remove] it, and deal X damage to your Opponent. [Exhaust] this Unit.
[Heroic Act]: X damage to your Opponent. [Exhaust] this Unit.",,"Rare","Einheit","Unit",true,"matte","Prowling_Wolf","en",false,"shiny","Prowling_Wolf_Shiny","en",true,"matte","Prowling_Wolf_De","de",false,"shiny","Prowling_Wolf_De_Shiny","de","Champions",1,"Einsetzen","Deploy","0010000000","Beast","Entfernen","Remove",true,"When the highlighted Champion [Deploys] a Unit, [Remove] it, and deal X damage to your Opponent. [Exhaust] this Unit.
[Heroic_Act]: X damage to your Opponent. [Exhaust] this Unit.",,"Erschöpft","Exhaust",,,,,,,,,,"Heldentat","Heroic Act",,,,,,,,,,"Erschöpft","Exhaust",
279742850,"Show-Off Grots","Destruction",,,"119/278 - 01 U","119",1,true,"X",2,true,"1",3,true,"1",4,true,"1",,"Füge deinem Gegner X Schaden zu. Für jede [Unterstützung] durch *Orruk* erhöht er sich um je 1.","X damage to your Opponent. Increase this by 1 for each [Support] *Orruk*.",,"Uncommon","Einheit","Unit",true,"matte","Show-Off_Grots","en",false,"shiny","Show-Off_Grots_Shiny","en",true,"matte","Show-Off_Grots_De","de",false,"shiny","Show-Off_Grots_De_Shiny","de","Champions",1,"Unterstützung","Support",,"Grot",,,,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
-1357909161,"Stomping Maw-Krusha","Destruction",,,"120/278 - 01 C","120",1,true,"X",2,true,"X",3,true,"2",4,true,"3",,"Füge deinem Gegner X [durchschlagenden] Schaden zu.
Der hervorgehobene Champion kann keine Einheiten [einsetzen] .","X [Rend] damage to your Opponent.
The highlighted Champion cannot [Deploy] Units.",,"Common","Einheit","Unit",true,"matte","Stomping_Maw-Krusha","en",false,"shiny","Stomping_Maw-Krusha_Shiny","en",true,"matte","Stomping_Maw-Krusha_De","de",false,"shiny","Stomping_Maw-Krusha_De_Shiny","de","Champions",1,"Durchschlagend","Rend","0010000000","Beast","Einsetzen","Deploy",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032948740,"Surprising Skulkers","Destruction",,,"121/278 - 01 U","121",1,true,"o",2,true,"o",3,true,"o",4,true,"3",,"Ecke 1 bis 3: Diese Einheit kann nicht durch deinen Gegner [entfernt] werden.
Ecke 4: Füge deinem Gegner X Schaden zu. Für jede [Unterstützung] erhöht er sich um je 2.","Corners 1 to 3: This Unit cannot be [Removed] by your Opponent.
Corner 4: X damage to your Opponent. Increase this by 2 per [Support].",,"Uncommon","Einheit","Unit",true,"matte","Surprising_Skulkers","en",false,"shiny","Surprising_Skulkers_Shiny","en",true,"matte","Surprising_Skulkers_De","de",false,"shiny","Surprising_Skulkers_De_Shiny","de","Champions",1,"Entfernen","Remove",,"Grot","Unterstützung","Support",,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
-1627724903,"Sweeping Gore-Grunta","Destruction",,,"122/278 - 01 U","122",1,true,"X",2,true,"X",3,true,"1",,,,,"Füge deinem Gegner X Schaden zu.
[Entferne] alle hervorgehobenen Einheiten.","X damage to your Opponent.
[Remove] any highlighted Units.",,"Uncommon","Einheit","Unit",true,"matte","Sweeping_Gore-Grunta","en",false,"shiny","Sweeping_Gore-Grunta_Shiny","en",true,"matte","Sweeping_Gore-Grunta_De","de",false,"shiny","Sweeping_Gore-Grunta_De_Shiny","de","Champions",1,"Entfernen","Remove","0111000000","Orruk",,,,,"Beast",,,,,,,,,,,,,,,,,,,,,,,,,
673578901,"Trampling Grunta","Destruction",,,"123/278 - 01 R","123",1,true,"X",2,true,"2",3,true,"2",,,,,"Füge deinem Gegner X Schaden zu.
Alle hervorgehobenen Zauber und Einheiten [ruhen] .","X damage to your Opponent.
Highlighted Spells and Units are [Dormant].",,"Rare","Einheit","Unit",true,"matte","Trampling_Grunta","en",false,"shiny","Trampling_Grunta_Shiny","en",true,"matte","Trampling_Grunta_De","de",false,"shiny","Trampling_Grunta_De_Shiny","de","Champions",1,"Ruhen","Dormant","0010000000","Beast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916821989,"Waaagh! Chanter","Destruction",,,"124/278 - 01 U","124",1,true,"X",2,true,"1",3,true,"1",4,true,"1",,"Du erhältst in diesem Zug X Zusatzaktionen.","Gain X additional actions this turn.",,"Uncommon","Einheit","Unit",true,"matte","Waaagh_Chanter","en",false,"shiny","Waaagh_Chanter_Shiny","en",true,"matte","Waaagh_Chanter_De","de",false,"shiny","Waaagh_Chanter_De_Shiny","de","Champions",1,,,,"Orruk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-751454034,"Aetherwing Scout","Order",,,"125/278 - 01 R","125",1,false,"1",2,false,"1",3,false,"1",4,false,"1",,"Schaden durch hervorgehobene Einheiten erhöht sich um X und diese Karte wird um 1 Schritt vorwärts [gedreht] .
[Heldentat] : Der Champion dieser Einheit tauscht mit einem hervorgehobenen Champion den Platz. [Dreh] diese Karte 1 Schritt vorwärts.","Increase damage done from highlighted Units by X, which [Rotates] this 1 step forwards.
[Heroic Act]: This Unit's Champion swaps position with a highlighted Champion. [Rotate] this 1 step forwards.",,"Rare","Einheit","Unit",true,"matte","Aetherwing_Scout","en",false,"shiny","Aetherwing_Scout_Shiny","en",true,"matte","Aetherwing_Scout_De","de",false,"shiny","Aetherwing_Scout_De_Shiny","de","Champions",1,"Drehen","Rotate","0000001010","Beast","Heldentat","Heroic Act",,,,"Drehen","Rotate",,,,,,,,,,,,,,,,,,,,,,,
287586445,"Akhelian Barrier Guard","Order",,,"126/278 - 01 C","126",1,true,"3",2,true,"2",,,,,,,,"Ecke 1: Schaden, den du durch hervorgehobene Feinde nimmst, verringert sich um 1.
Ecke 2: Füge deinem Gegner X Schaden zu.","Corner 1: Reduce damage received from highlighted enemies by X.
Corner 2: X damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Akhelian_Barrier_Guard","en",false,"shiny","Akhelian_Barrier_Guard_Shiny","en",true,"matte","Akhelian_Barrier_Guard_De","de",false,"shiny","Akhelian_Barrier_Guard_De_Shiny","de","Champions",1,,,"0111000000","Aelf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016210741,"Alpha Gryph-Charger","Order",,,"127/278 - 01 C","127",1,true,"1",2,true,"1",3,true,"1",,,,,"Füge deinem Gegner X Schaden zu. Wenn der hervorgehobene Champion mindestens 7 kostet, erhöht sich der Schaden um 1.","X damage to your Opponent. Increase this by 1 if the highlighted Champion costs 7 or more.",,"Common","Einheit","Unit",true,"matte","Alpha_Gryph-Charger","en",false,"shiny","Alpha_Gryph-Charger_Shiny","en",true,"matte","Alpha_Gryph-Charger_De","de",false,"shiny","Alpha_Gryph-Charger_De_Shiny","de","Champions",1,,,"0010000000","Beast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297673251,"Biovoltaic Morrsarr Guard","Order",,,"128/278 - 01 R","128",1,true,"X",2,true,"X",3,true,"3",,,,,"Füge deinem Gegner X Schaden zu. Wenn dieser Champion seine Queste erfüllt hat, erhöht sich der Schaden um 2 und du [entfernst] alle hervorgehobenen Einheiten.","X damage to your Opponent. Increase this by 2 and [Remove] highlighted Units if this Champion has completed its Quest.",,"Rare","Einheit","Unit",true,"matte","Biovoltaic_Morrsarr_Guard","en",false,"shiny","Biovoltaic_Morrsarr_Guard_Shiny","en",true,"matte","Biovoltaic_Morrsarr_Guard_De","de",false,"shiny","Biovoltaic_Morrsarr_Guard_De_Shiny","de","Champions",1,"Entfernen","Remove","0111000000","Aelf",,,,,"Beast",,,,,,,,,,,,,,,,,,,,,,,,,
1287329486,"Celestial Prosecutor","Order",,,"129/278 - 01 R","129",1,true,"X",2,true,"1",3,true,"1",4,true,"4",,"Ecke 2 und 3: Schaden, den hervorgehobene Einheiten deinem Gegner verursachen, erhöht sich um X.
Ecke 4: Füge deinem Gegner X Schaden zu.","Corners 2 to 3: Increase damage done to your Opponent from highlighted Units by X.
Corner 4: X damage to your Opponent.",,"Rare","Einheit","Unit",true,"matte","Celestial_Prosecutor","en",false,"shiny","Celestial_Prosecutor_Shiny","en",true,"matte","Celestial_Prosecutor_De","de",false,"shiny","Celestial_Prosecutor_De_Shiny","de","Champions",1,,,"0000001010","Stormcast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869854296,"Disruptive Liberator","Order",,,"130/278 - 01 C","130",1,true,"o",2,true,"1",3,true,"2",,,,,"Füge deinem Gegner X Schaden zu.
Der hervorgehobene Champion kann keine Einheiten [einsetzen] .","X damage to your Opponent.
The highlighted Champion cannot [Deploy] Units.",,"Common","Einheit","Unit",true,"matte","Disruptive_Liberator","en",false,"shiny","Disruptive_Liberator_Shiny","en",true,"matte","Disruptive_Liberator_De","de",false,"shiny","Disruptive_Liberator_De_Shiny","de","Champions",1,"Einsetzen","Deploy","0010000000","Stormcast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1025648445,"Enraged Allopex","Order",,,"131/278 - 01 U","131",1,true,"1",2,true,"2",,,,,,,,"Füge deinem Gegner X Schaden zu. Der Schaden erhöht sich um 1, wenn ein hervorgehobener Feind dir seit deinem letzten Zug Schaden zugefügt hat.","X damage to your Opponent. Increase this by 1 if a highlighted enemy has damaged you since your last turn.",,"Uncommon","Einheit","Unit",true,"matte","Enraged_Allopex","en",false,"shiny","Enraged_Allopex_Shiny","en",true,"matte","Enraged_Allopex_De","de",false,"shiny","Enraged_Allopex_De_Shiny","de","Champions",1,,,"0010000000","Beast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1832855518,"Gryph-Charger Pack","Order",,,"132/278 - 01 R","132",1,false,"o",2,false,"o",,,,,,,,"[Heldentat] : [Starte] eine hervorgehobene *Stormcast* [neu] . [Dreh] diese Karte 1 Schritt vorwärts.","[Heroic Act]: [Restart] a highlighted *Stormcast* Unit. [Rotate] this 1 step forwards.",,"Rare","Einheit","Unit",true,"matte","Gryph-Charger_Pack","en",false,"shiny","Gryph-Charger_Pack_Shiny","en",true,"matte","Gryph-Charger_Pack_De","de",false,"shiny","Gryph-Charger_Pack_De_Shiny","de","Champions",1,"Heldentat","Heroic Act","0000001010","Beast","Neu Starten","Restart",,,,"Neu Starten","Rotate",,,,,,,,,,"Drehen",,,,,,,,,,,,,
2030778949,"Hurricane Raptor","Order",,,"133/278 - 01 R","133",1,true,"1",2,true,"2",,,,,,,,"Füge deinem Gegner X Schaden zu.
Der hervorgehobene Champion kann keine Einheiten oder Zauber [einsetzen] und keine Fähigkeiten [ausspielen] .","X damage to your Opponent.
The highlighted Champion cannot [Deploy] Spells or Units, or [Play] Abilities.",,"Rare","Einheit","Unit",true,"matte","Hurricane_Raptor","en",false,"shiny","Hurricane_Raptor_Shiny","en",true,"matte","Hurricane_Raptor_De","de",false,"shiny","Hurricane_Raptor_De_Shiny","de","Champions",1,"Einsetzen","Deploy","0010000000","Stormcast","Ausspielen","Play",,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2127285048,"Longstrike Raptor","Order",,,"134/278 - 01 C","134",1,true,"X",2,true,"2",3,true,"X",4,true,"2",,"Füge deinem Gegner X Schaden zu. Erhöht sich um 2, wenn der hervorgehobene Champion [unbesetzt] ist.","X damage to your Opponent. Increase this by 2 if the highlighted Champion is [Disengaged].",,"Common","Einheit","Unit",true,"matte","Longstrike_Raptor","en",false,"shiny","Longstrike_Raptor_Shiny","en",true,"matte","Longstrike_Raptor_De","de",false,"shiny","Longstrike_Raptor_De_Shiny","de","Champions",1,"Unbesetzt","Disengaged","0010000000","Stormcast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30600232,"Namarti Soul Feeder","Order",,,"135/278 - 01 U","135",1,true,"1",2,true,"1",3,true,"1",,,,,"Füge deinem Gegner X Schaden zu.
Wenn eine hervorgehobene Einheit [entfernt] wird, erhältst du 2 Lebenspunkte.","X damage to your Opponent.
When a highlighted Unit is [Removed], gain 2 health.",,"Uncommon","Einheit","Unit",true,"matte","Namarti_Soul_Feeder","en",false,"shiny","Namarti_Soul_Feeder_Shiny","en",true,"matte","Namarti_Soul_Feeder_De","de",false,"shiny","Namarti_Soul_Feeder_De_Shiny","de","Champions",1,"Entfernen","Remove","0111000000","Aelf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1915041153,"Paladin Decimator","Order",,,"136/278 - 01 C","136",1,true,"X",2,true,"1",3,true,"2",4,true,"3",,"Füge deinem Gegner X Schaden zu.","X damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Paladin_Decimator","en",false,"shiny","Paladin_Decimator_Shiny","en",true,"matte","Paladin_Decimator_De","de",false,"shiny","Paladin_Decimator_De_Shiny","de","Champions",1,,,,"Stormcast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419741301,"Paladin Protector","Order",,,"137/278 - 01 C","137",1,true,"2",2,true,"1",,,,,,,,"Schaden, den du durch hervorgehobene Feinde nimmst, verringert sich um X.
Hervorgehobene verbündete Einheiten können nicht [entfernt] werden.","Reduce damage received from highlighted enemies by X.
Highlighted allied Units cannot be [Removed].",,"Common","Einheit","Unit",true,"matte","Paladin_Protector","en",false,"shiny","Paladin_Protector_Shiny","en",true,"matte","Paladin_Protector_De","de",false,"shiny","Paladin_Protector_De_Shiny","de","Champions",1,"Entfernen","Remove","0111001010","Stormcast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-256273428,"Razorshell Leviadon","Order",,,"138/278 - 01 U","138",1,true,"X",2,true,"6",3,true,"X",4,true,"7",,"[Heldentat] : [Wirf] 1 *Aelf* von der Hand [ab] und füge deinem Gegner X Schaden zu.","[Heroic Act]: [Discard] 1 *Aelf* Unit from your hand to deal X damage to your Opponent.",,"Uncommon","Einheit","Unit",true,"matte","Razorshell_Leviadon","en",false,"shiny","Razorshell_Leviadon_Shiny","en",true,"matte","Razorshell_Leviadon_De","de",false,"shiny","Razorshell_Leviadon_De_Shiny","de","Champions",1,"Heldentat","Heroic Act",,"Aelf","Abwerfen","Discard",,,"Beast","Abwerfen",,,,,,,,,,,,,,,,,,,,,,,,
-1046061441,"Skybolt Judicator","Order",,,"139/278 - 01 U","139",1,true,"X",2,true,"X",3,true,"4",,,,,"Füge deinem Gegner X Schaden zu. Erhöht sich um 3, wenn der hervorgehobene Champion keine Einheit kontrolliert.","X damage to your Opponent. Increase this by 3 if the highlighted Champion does not control a Unit.",,"Uncommon","Einheit","Unit",true,"matte","Skybolt_Judicator","en",false,"shiny","Skybolt_Judicator_Shiny","en",false,"matte","Skybolt_Judicator_OP_2018","en",false,"shiny","Skybolt_Judicator_OP_2018_Shiny","en","Champions",1,,,"0010000000","Stormcast",,,,,,,,,"Exclusive",true,"matte","Skybolt_Judicator_De","de",,,,,,"OP1-004 E","2018_3","OP1-004 E","2018_3","Exclusive",false,"shiny","Skybolt_Judicator_De_Shiny","de",,,
-139217157,"Stardrake","Order",,,"140/278 - 01 U","140",1,true,"X",2,true,"5",,,,,,,,"Wenn diese Karte ins Spiel kommt, [wirf] 1 Karte von der Hand [ab] .
Füge deinem Gegner X Schaden zu.
[Entferne] eine hervorgehobene Einheit.","As this enters play, [Discard] 1 card from your hand.
X damage to your Opponent.
[Remove] a highlighted Unit.",,"Uncommon","Einheit","Unit",true,"matte","Stardrake","en",false,"shiny","Stardrake_Shiny","en",true,"matte","Stardrake_De","de",false,"shiny","Stardrake_De_Shiny","de","Champions",1,"Abwerfen","Discard","0010000000","Beast","Abwerfen","Remove",,,,"Entfernen",,,,,,,,,,,,,,,,,,,,,,,,
472036912,"Stormstrike Fulminator","Order",,,"141/278 - 01 C","141",1,true,"1",2,true,"1",3,true,"4",,,,,"Ecke 1 und 2: Schaden, den du durch hervorgehobene Feinde nimmst, verringert sich um X.
Ecke 3: Füge deinem Gegner X Schaden zu.","Corners 1 to 2: Reduce damage received from highlighted enemies by X.
Corner 3: X damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Stormstrike_Fulminator","en",false,"shiny","Stormstrike_Fulminator_Shiny","en",true,"matte","Stormstrike_Fulminator_De","de",false,"shiny","Stormstrike_Fulminator_De_Shiny","de","Champions",1,,,"0010000000","Stormcast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1928138043,"Strike Force Liberator","Order",,,"142/278 - 01 C","142",1,true,"X",2,true,"1",3,true,"2",,,,,"Füge deinem Gegner X Schaden zu. Erhöht sich um 2, wenn du mindestens 20 Lebenspunkte hast.","X damage to your Opponent. Increase this by 2 if they have 20 or more health.",,"Common","Einheit","Unit",true,"matte","Strike_Force_Liberator","en",false,"shiny","Strike_Force_Liberator_Shiny","en",true,"matte","Strike_Force_Liberator_De","de",false,"shiny","Strike_Force_Liberator_De_Shiny","de","Champions",1,,,,"Stormcast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-644889075,"Sweeping Namarti Thrall","Order",,,"143/278 - 01 C","143",1,true,"1",2,true,"1",3,true,"1",,,,,"Füge deinem Gegner X Schaden zu. Erhöht sich um 1, wenn der hervorgehobene Champion 2 oder weniger kostet.","X damage to your Opponent. Increase this by 1 if the highlighted Champion costs 2 or less.",,"Common","Einheit","Unit",true,"matte","Sweeping_Namarti_Thrall","en",false,"shiny","Sweeping_Namarti_Thrall_Shiny","en",true,"matte","Sweeping_Namarti_Thrall_De","de",false,"shiny","Sweeping_Namarti_Thrall_De_Shiny","de","Champions",1,,,"0010000000","Aelf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1933704190,"Swift Namarti Reaver","Order",,,"144/278 - 01 U","144",1,true,"1",2,true,"1",3,true,"2",,,,,"Füge deinem Gegner X Schaden zu.
Wenn du eine *Aelf* auf einen hervorgehobenen Champion [einsetzt] , [dreh] diese Karte 1 Schritt vorwärts.","X damage to your Opponent.
When you [Deploy] an *Aelf* Unit on a highlighted Champion, [Rotate] this 1 step forwards.",,"Uncommon","Einheit","Unit",true,"matte","Swift_Namarti_Reaver","en",false,"shiny","Swift_Namarti_Reaver_Shiny","en",true,"matte","Swift_Namarti_Reaver_De","de",false,"shiny","Swift_Namarti_Reaver_De_Shiny","de","Champions",1,"Einsetzen","Deploy","0000011011","Aelf","Drehen","Rotate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1296548817,"Arcane Bolt","Any",,,"145/278 - 01 C","145",1,true,"X",2,true,"X",3,true,"7",,,,,"Füge deinem Gegner X Schaden zu.","X damage to your Opponent.",,"Common","Zauber","Spell",true,"matte","Arcane_Bolt","en",false,"shiny","Arcane_Bolt_Shiny","en",true,"matte","Arcane_Bolt_De","de",false,"shiny","Arcane_Bolt_De_Shiny","de","Champions",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551420610,"Mystic Shield","Any",,,"146/278 - 01 U","146",1,true,"2",2,true,"1",,,,,,,,"Schaden, den du durch hervorgehobene Feinde oder Verbündete nimmst, verringert sich um X.","Reduce damage received from highlighted enemies and allies by X.",,"Uncommon","Zauber","Spell",true,"matte","Mystic_Shield","en",false,"shiny","Mystic_Shield_Shiny","en",true,"matte","Mystic_Shield_De","de",false,"shiny","Mystic_Shield_De_Shiny","de","Champions",1,,,"11111111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1428918403,"Blood Feast","Chaos",,,"147/278 - 01 C","147",1,true,"2",2,true,"1",,,,,,,,"Wenn ein hervorgehobener Verbündeter einem der beiden Spieler mindestens1 Schaden zufügt, erhältst du X Lebenspunkte.","When a highlighted ally deals 1 or more damage to either Player, gain X health.",,"Common","Zauber","Spell",true,"matte","Blood_Feast","en",false,"shiny","Blood_Feast_Shiny","en",true,"matte","Blood_Feast_De","de",false,"shiny","Blood_Feast_De_Shiny","de","Champions",1,,,"00001111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1819809717,"Blood Sacrifice","Chaos",,,"148/278 - 01 U","148",1,true,"X",2,true,"1",3,true,"1",4,true,"1",,"Wenn ein hervorgehobener Verbündeter dir Schaden zufügt, [zieh] X Karten.","When you receive damage from a highlighted ally, [Draw] X cards.",,"Uncommon","Zauber","Spell",true,"matte","Blood_Sacrifice","en",false,"shiny","Blood_Sacrifice_Shiny","en",true,"matte","Blood_Sacrifice_De","de",false,"shiny","Blood_Sacrifice_De_Shiny","de","Champions",1,"Ziehen","Draw","00001111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
